ratio;1;1;1;1;0,5;0,5;0,5;0,5;2;2;2;2;;
gamma;0,99;0,95;0,9;0,8;0,99;0,95;0,9;0,8;0,99;0,95;0,9;0,8;;
contraction;;;;;;;;;;;;;;SOMME_beta
0,9;1539,815481;1610,210593;1729,327856;1676,957981;1407,336333;1616,159549;1653,145897;1729,327856;1575,265884;1611,648591;1676,957981;1676,957981;;19503,11198
0,3;1412,961785;1620,349076;1597,596952;1614,075347;1619,53145;1649,258537;1428,958029;1597,596952;1496,156809;1547,079234;1627,479989;1627,479989;;18838,524
n=100 p=10 B=1000 rosembrock;;;;;;;;;;;;;;
SOMME_ratio_gamma;2952,777266;3230,559669;3326,924808;3291,033328;3026,867783;3265,418087;3082,103926;3326,924808;3071,422694;3158,727826;3304,43797;3304,43797;;
SOMME_ratio;12801,29507;;;;12701,3146;;;;12839,02646;;;;;
